"number","location","weeknr","month","CountT","CountS"
10395,"A",-5,"apr",5.77659645424772,7.46885637461469
10218,"A",-4,"mrt",5.60281434730032,7.36320385902863
85564,"A",-6,"apr",4.34509804001426,6.86135002435227
10226,"A",-5,"apr",3.61394335230684,6.63129779659762
10463,"A",-6,"apr",NA,NA
10417,"A",-5,"apr",3.27815125038364,5.87106786227174
10281,"A",-5,"apr",NA,NA
10311,"A",-5,"apr",4.58635983067475,7.02814507825311
10223,"A",-5,"apr",NA,NA
85562,"A",-5,"apr",4.15321251377534,5.9456042032736
10377,"A",-6,"apr",4.39762709129044,6.89759243403812
85839,"A",-1,"mrt",NA,NA
10256,"A",-6,"apr",NA,NA
85817,"A",-5,"apr",NA,NA
60670,"A",-5,"apr",4.94090908206522,7.08983794314746
10322,"A",-5,"apr",5.53790398426106,7.38388845788848
85744,"A",-5,"apr",NA,NA
10222,"A",-5,"apr",NA,NA
10251,"A",-5,"mrt",NA,NA
45231,"A",-5,"apr",5.68607586906414,7.48095731622962
10442,"A",-4,"mrt",NA,NA
10227,"A",-5,"mrt",NA,NA
51982,"D",2,"feb",3.91497334797082,6.76410915630581
91186,"D",4,"jan",3.84242268082221,6.52816441942447
74795,"D",4,"jan",3.10205999132796,5.99276038902684
15099,"D",4,"jan",3.19897000433602,6.17669360962487
96386,"D",4,"jan",3.40308998699194,5.22427586960079
91270,"D",4,"jan",3.96239799789896,6.47589113640179
91285,"D",1,"feb",5.29934054945358,7.02452593662638
14685,"D",5,"jan",5.2979596437372,7.01904003864834
15039,"D",-1,"mrt",4.27815125038364,6.64550717140966
19187,"D",4,"jan",3.40308998699194,6.21349054309394
14919,"D",3,"feb",3.40308998699194,5.97421626407626
14823,"D",1,"feb",5.53306415631427,7.08353881925435
32533,"D",4,"jan",3.5,5.7405492482826
96056,"D",4,"jan",3.67609125905568,6.45472479097906
50629,"D",1,"feb",3.10205999132796,6.49869515831166
36456,"D",3,"feb",3.40308998699194,6.18930885912362
24047,"D",3,"feb",3.10205999132796,5.95484486000851
14758,"D",1,"feb",4.81386722036915,6.79556709996248
14924,"D",4,"jan",2.97712125471966,6.25204844781944
96179,"D",1,"feb",NA,NA
95975,"D",4,"jan",4.95788189673399,7.21045586433542
94158,"D",4,"jan",3.5,6.23078227566639
93962,"D",4,"jan",4.76007138798508,6.82283927268632
91191,"D",4,"feb",3.84242268082221,6.65836249209525
14781,"D",-1,"mrt",6.10053965686537,7.25181778773688
14811,"D",2,"feb",3.67609125905568,7.4843022319799
15092,"D",1,"feb",3.88021124171161,6.5
14611,"D",3,"feb",2.97712125471966,5.85218251811136
14698,"D",3,"feb",3.70411998265593,6.48900461569854
96552,"D",3,"feb",4.03147891704226,6.38309335857569
96693,"D",4,"jan",4.29934054945358,7.05702572238638
75099,"D",3,"feb",5.79449011546938,7.16114985724479
14694,"D",1,"feb",NA,NA
51982,"D",2,"feb",3.40308998699194,5.61394335230684
91186,"D",4,"jan",3.88021124171161,6.63065534902203
74795,"D",4,"jan",3.10205999132796,6.10314437262018
15099,"D",4,"jan",3.27815125038364,6.24973631556906
96386,"D",4,"jan",3.40308998699194,5.33250891270624
91270,"D",4,"jan",3.77875360095283,6.21264970162721
91285,"D",1,"feb",5.75024160625931,7.18250608593901
14685,"D",5,"jan",4.13346845557959,6.36033800657099
15039,"D",-1,"mrt",2.97712125471966,6.07978359661681
19187,"D",4,"jan",4.26342799356294,6.81848072517452
14919,"D",3,"feb",3.67609125905568,6.79070224328785
14823,"D",1,"feb",4.5899051114394,6.95848676379821
32533,"D",4,"jan",4.11278385671974,6.64332712999205
96056,"D",4,"jan",3.40308998699194,6.49166900737995
50629,"D",1,"feb",3.19897000433602,6.6102529173534
36456,"D",3,"feb",3.54139268515823,6.17024585307412
24047,"D",3,"feb",2.97712125471966,5.33884909073726
14758,"D",1,"feb",5.35125834871908,6.93055876952276
14924,"D",4,"jan",3.5,6.4415114326344
96179,"D",1,"feb",NA,NA
95975,"D",4,"jan",4.76245108973043,7.0817221599491
94158,"D",4,"jan",3.40308998699194,6.25511226639507
93962,"D",4,"jan",4.67897694729317,6.72788670461367
91191,"D",4,"feb",3.89794000867204,6.71351775699631
14781,"D",-1,"mrt",NA,NA
14811,"D",2,"feb",5.03402610605614,6.77783833300205
15092,"D",1,"feb",3.73044892137827,6.57591176148278
14611,"D",3,"feb",3.40308998699194,6.12117628177504
14698,"D",3,"feb",3.88021124171161,6.43348728784871
96552,"D",3,"feb",4.11278385671974,6.4304395947667
96693,"D",4,"jan",3.84242268082221,6.3668778143375
75099,"D",3,"feb",5.82623354982836,7.21924839844795
14694,"D",1,"feb",NA,NA
84668,"B",4,"jan",3.61394335230684,6.67811325231463
84711,"B",3,"feb",4.2160033436348,6.82654066851656
84541,"B",4,"feb",4.18124123737559,6.96760810558363
84581,"B",3,"feb",3.19897000433602,5.92975228000241
49923,"B",4,"jan",3.64612803567824,6.43951925261862
84669,"B",3,"feb",3.34509804001426,6.37040390527903
84204,"B",4,"jan",3.27815125038364,NA
84643,"B",-1,"feb",4.78103336724773,7.19019608002851
84661,"B",4,"jan",3.45424250943932,6.90053798939195
84670,"B",3,"feb",3.5,6.55728564441822
49864,"B",4,"jan",3.19897000433602,6.41539983521227
84676,"B",3,"feb",3.45424250943932,6.25127910398334
84534,"B",3,"feb",3.57918124604763,6.67231096852195
84690,"B",0,"feb",NA,NA
84227,"B",0,"feb",NA,NA
84599,"B",3,"feb",2.5,6.82633586092875
49710,"B",3,"feb",5.78757780907871,7.48095731622962
49808,"B",4,"jan",2.97712125471966,6.2160033436348
49500,"B",4,"feb",3.45424250943932,5.6846914308176
84451,"B",0,"feb",NA,7.33897495495547
30391,"B",3,"feb",3.19897000433602,6.17760695272049
49953,"B",5,"jan",4.03147891704226,6.51199311465926
84643,"B",0,"feb",5.47127584873811,7.5
84261,"B",3,"feb",3.54139268515823,6.52857125269254
84500,"B",5,"jan",NA,NA
84506,"B",0,"feb",5.95878888171084,7.48095731622962
84105,"B",1,"feb",3.75527250510331,6.81659930209386
84093,"B",2,"feb",5.44694327069783,7.48095731622962
84720,"B",3,"feb",2.97712125471966,5.55307844348342
49956,"B",4,"jan",3.40308998699194,6.5
49879,"B",3,"feb",3.19897000433602,5.95178643552429
84387,"B",0,"feb",5.38761730033574,7.34701709793535
29979,"B",4,"jan",3.80102999566398,6.27524625974024
84153,"B",4,"feb",5.27085201164214,7.48095731622962
84115,"B",4,"feb",2.5,6.43145787068901
84668,"B",4,"jan",3.54139268515823,6.77137687189407
84711,"B",3,"feb",4.27815125038364,6.84103863167752
84541,"B",4,"feb",4.00514997831991,6.98273070007994
84581,"B",3,"feb",3.40308998699194,6.48362628712453
49923,"B",4,"jan",3.70411998265593,6.58919836680515
84669,"B",3,"feb",3.64612803567824,6.4576072870601
84204,"B",4,"jan",3.19897000433602,6.30821097292422
84643,"B",3,"feb",3.5,6.62123145514962
84661,"B",4,"jan",3.10205999132796,6.68836592606315
84670,"B",3,"feb",3.84242268082221,6.8911116137028
49864,"B",4,"jan",3.34509804001426,6.54688519083771
84676,"B",3,"feb",3.54139268515823,6.48362628712453
84534,"B",3,"feb",3.34509804001426,6.26789761601809
84690,"B",0,"feb",3.57918124604763,6.6152775913959
84227,"B",0,"feb",6.39762709129044,7.48095731622962
84599,"B",3,"feb",3.34509804001426,6.83905373570914
49710,"B",3,"feb",4.86921585741014,6.88987455839099
49808,"B",4,"jan",3.19897000433602,6.8859635706007
49500,"B",4,"feb",3.82221929473392,6.74895361549571
84451,"B",0,"feb",4.81386722036915,7.03655844257153
30391,"B",3,"feb",3.27815125038364,5.94404479591808
49953,"B",5,"jan",4.10205999132796,6.24585519517373
84463,"B",3,"feb",NA,NA
84261,"B",3,"feb",3.40308998699194,6.35913829729453
84500,"B",5,"jan",NA,NA
84506,"B",0,"feb",5.8701428470511,7.48095731622962
84105,"B",1,"feb",4.41381385238372,6.84713478291002
84093,"B",2,"feb",4.80102999566398,7.01281775856487
84720,"B",3,"feb",NA,NA
49956,"B",4,"jan",3.45424250943932,6.43851972517649
49879,"B",3,"feb",3.70411998265593,6.44694327069783
84387,"B",0,"feb",4.5,7.13235604623907
29979,"B",4,"jan",3.88021124171161,6.35308952985187
84153,"B",4,"feb",5.89532639306935,7.46927609548893
84115,"B",4,"feb",3.27815125038364,6.76316246496222
61832,"C",2,"feb",3.40308998699194,6.46378782734556
84905,"C",2,"feb",4.15321251377534,6.79907126002741
94488,"C",2,"feb",3.10205999132796,6.06820172406699
94397,"C",2,"feb",3.89794000867204,6.51870049866624
23795,"C",2,"feb",3.57918124604763,6.51870049866624
39671,"C",2,"feb",3.61394335230684,5.99692964807322
24084,"C",3,"feb",2.97712125471966,5.87291200297011
84797,"C",2,"feb",3.40308998699194,6.81154195840119
94409,"C",3,"feb",4.04406804435028,6.32801506422398
60512,"C",2,"feb",3.45424250943932,6.42427928606188
61968,"C",2,"feb",3.10205999132796,5.81806333496276
40000,"C",2,"feb",3.54139268515823,6.3819549713396
84890,"C",2,"feb",3.19897000433602,6.7610248339924
23990,"C",2,"feb",3.34509804001426,6.46848294855393
61708,"C",2,"feb",5.46094619573383,7.4756155979669
62368,"C",2,"feb",3.19897000433602,6.79336255471145
60836,"C",2,"feb",3.19897000433602,5.98572142648158
50875,"C",2,"feb",3.86172783601759,6.75042000230889
24687,"C",2,"feb",3.40308998699194,6.47954837470409
39615,"C",3,"feb",3.54139268515823,6.18752896121463
84779,"C",2,"feb",3.5,6.89216914948974
60632,"C",2,"feb",3.5,6.63735411137073
61111,"C",2,"feb",3.19897000433602,6.15513843481138
84937,"C",2,"feb",3.5,6.3488047010518
61979,"C",2,"feb",3.82221929473392,6.64612803567824
62324,"C",2,"feb",3.61394335230684,6.2664128471124
61918,"C",1,"feb",3.97712125471966,6.4532763366673
39865,"C",1,"feb",4.57188200730613,7.10841905131729
56655,"C",2,"feb",3.77875360095283,5.89445168082622
60758,"C",2,"feb",5.67089563345282,7.11087300038005
69180,"C",2,"feb",NA,NA
24528,"C",2,"feb",4.43951925261862,7.16238002001625
52008,"C",2,"feb",3.61394335230684,6.61693964655076
23826,"C",2,"feb",3.89794000867204,6.73954972084047
61832,"C",2,"feb",3.57918124604763,6.36923171973098
84905,"C",2,"feb",3.86172783601759,6.53059972196595
94488,"C",2,"feb",3.96239799789896,6.78239550474253
94397,"C",2,"feb",4.27815125038364,6.84654855854847
23795,"C",2,"feb",3.45424250943932,6.3561244442423
39671,"C",2,"feb",3.61394335230684,5.95178643552429
24084,"C",3,"feb",2.97712125471966,5.73299611039215
84797,"C",2,"feb",4.41381385238372,7.05702572238638
94409,"C",3,"feb",3.10205999132796,6.19722934275972
60512,"C",2,"feb",3.61394335230684,6.67231096852195
61968,"C",2,"feb",2.97712125471966,5.70951501454263
40000,"C",2,"feb",3.75527250510331,6.22754125702856
84890,"C",2,"feb",2.97712125471966,6.37621784059164
23990,"C",2,"feb",3.5,6.4982593384237
61708,"C",2,"feb",5.97373121524856,7.4756155979669
62368,"C",2,"feb",2.97712125471966,6.60380372095596
60836,"C",2,"feb",3.27815125038364,6.10959440922522
50875,"C",2,"feb",6.29427285918702,7.4756155979669
24687,"C",2,"feb",3.34509804001426,6.26863810124761
39615,"C",3,"feb",3.5,6.46894968098134
84779,"C",2,"feb",3.19897000433602,6.65654915133178
60632,"C",2,"feb",3.61394335230684,6.60243370568134
61111,"C",2,"feb",3.45424250943932,6.25966784468963
84937,"C",2,"feb",3.40308998699194,6.35973856619715
61979,"C",2,"feb",3.67609125905568,6.8003780648707
62324,"C",2,"feb",3.61394335230684,6.77137687189407
61918,"C",1,"feb",3.84242268082221,6.35430604180108
39865,"C",1,"feb",4.59691001300806,6.92373724998233
56655,"C",2,"feb",3.54139268515823,6.06584781867352
60758,"C",2,"feb",5.53345576998237,7.23431968085901
69180,"C",2,"feb",5.37215627274829,7.46754797621886
24528,"C",2,"feb",5.49913054128737,7.4756155979669
52008,"C",2,"feb",3.84242268082221,6.58062648692181
23826,"C",2,"feb",4.05630250076729,6.79424571613812
85554,"A",-4,"apr",NA,NA
85560,"A",-3,"mrt",5.62188798510368,7.5
54597,"A",-5,"apr",NA,NA
10239,"A",-4,"mrt",NA,NA
10395,"A",-4,"apr",5.62188798510368,7.5
54561,"A",-4,"apr",NA,NA
85845,"A",0,"mrt",NA,NA
10375,"A",-5,"apr",5.94263652578223,7.5
85839,"A",0,"mrt",NA,NA
10281,"A",-4,"apr",5.64363923527454,7.5
10279,"A",-3,"mrt",NA,NA
85562,"A",-4,"apr",4.01851393987789,6.07749179983723
10417,"A",-4,"apr",3.27815125038364,6.13848925695464
10286,"A",-3,"mrt",NA,NA
85704,"A",-4,"apr",NA,NA
54556,"A",-4,"apr",NA,NA
45231,"A",-4,"apr",5.43601079571521,7.40113125135537
10434,"A",-4,"apr",3.54139268515823,6.70655604409903
10226,"A",-4,"apr",3.61394335230684,6.42064500140679
85564,"A",-5,"apr",5.78397928423848,7.47409700379413
10290,"A",-4,"mrt",NA,NA
10463,"A",-5,"apr",NA,NA
10256,"A",-5,"apr",NA,NA
10218,"A",-3,"mrt",3.54139268515823,6.69312459835446
10251,"A",-4,"mrt",NA,NA
10223,"A",-4,"apr",NA,NA
10227,"A",-4,"mrt",NA,NA
85744,"A",-4,"apr",NA,NA
10311,"A",-4,"apr",3.64612803567824,6.84888872307144
60670,"A",-4,"apr",4.38649072517248,7.02491514753987
10442,"A",-3,"mrt",NA,NA
85817,"A",-4,"apr",NA,NA
10323,"A",-4,"apr",NA,NA
10222,"A",-4,"apr",NA,NA
10377,"A",-5,"apr",4.46848294855393,7.07599562020327
10322,"A",-4,"apr",5.35186960072977,7.3431704645199
85781,"A",-4,"apr",NA,NA
10298,"A",-3,"mrt",NA,NA
85554,"A",-4,"apr",NA,NA
85560,"A",-3,"mrt",5.27158748088126,7.25595104100413
54597,"A",-5,"apr",NA,NA
10239,"A",-4,"mrt",NA,NA
10395,"A",-4,"apr",5.27158748088126,7.5
54561,"A",-4,"apr",NA,NA
85845,"A",0,"mrt",NA,NA
10375,"A",-5,"apr",5.95591024038274,7.5
85839,"A",0,"mrt",NA,NA
10281,"A",-4,"apr",NA,NA
10279,"A",-3,"mrt",NA,NA
85562,"A",-4,"apr",3.19897000433602,5.85602585719312
10417,"A",-4,"apr",3.64612803567824,5.84635297445064
10286,"A",-3,"mrt",NA,NA
85704,"A",-4,"apr",NA,NA
54556,"A",-4,"apr",NA,NA
45231,"A",-4,"apr",5.65745676813423,7.5
10434,"A",-4,"apr",3.84242268082221,6.61293997608408
10226,"A",-4,"apr",3.88021124171161,6.83965015761368
85564,"A",-5,"apr",5.04654266347813,7.30881842509212
10290,"A",-4,"mrt",NA,NA
10463,"A",-5,"apr",NA,NA
10256,"A",-5,"apr",NA,NA
10218,"A",-3,"mrt",5.44645226501307,7.44699234074837
10251,"A",-4,"mrt",NA,NA
10223,"A",-4,"apr",NA,NA
10227,"A",-4,"mrt",NA,NA
85744,"A",-4,"apr",NA,NA
10311,"A",-4,"apr",4.69589965240923,7.08983794314746
60670,"A",-4,"apr",5.38479536394898,7.1126779183165
10442,"A",-3,"mrt",NA,NA
85817,"A",-4,"apr",NA,NA
10323,"A",-4,"apr",NA,NA
10222,"A",-4,"apr",NA,NA
10377,"A",-5,"apr",4.89269695325967,6.85964579267454
10322,"A",-4,"apr",5.86847283844036,7.5
85781,"A",-4,"apr",NA,NA
10298,"A",-3,"mrt",NA,NA
14924,"D",5,"jan",3.34509804001426,5.97275644931721
74795,"D",5,"jan",3.27815125038364,6.01321760006794
15099,"D",5,"jan",3.34509804001426,5.9456042032736
94158,"D",5,"jan",3.61394335230684,6.34385542262316
91285,"D",2,"feb",4.55307844348342,6.88435341413751
14758,"D",2,"feb",4.31291335664286,6.93280900503317
32533,"D",5,"jan",4.07978359661681,6.65259407792747
14698,"D",4,"feb",3.64612803567824,6.19019608002851
51982,"D",3,"feb",4.04406804435028,6.54336227802113
96386,"D",5,"jan",3.27815125038364,5.32607480270083
14823,"D",2,"feb",5.50912420334898,7.07703198562603
14781,"D",0,"mrt",6.09237033055265,7.5
24047,"D",4,"feb",2.80102999566398,5.9996870826184
91270,"D",5,"jan",4.04406804435028,6.52978947083186
14611,"D",4,"feb",2.80102999566398,5.31291335664286
14685,"D",6,"jan",4.77415784926368,6.84791518650169
96056,"D",5,"jan",3.61394335230684,6.28816837114117
14811,"D",3,"feb",5.32151352840477,7.5
32547,"D",0,"mrt",5.36272752831797,7.25792718311333
95975,"D",5,"jan",5.00105926221775,7.04580175715928
36456,"D",4,"feb",3.34509804001426,6.12117628177504
93962,"D",5,"jan",5.08658730467176,6.65472820744016
14919,"D",4,"feb",3.19897000433602,5.70682587603185
75099,"D",4,"feb",5.71291352293926,7.1520528482481
50629,"D",2,"feb",2.80102999566398,5.7148438480477
91186,"D",5,"jan",3.54139268515823,6.01054501020661
96552,"D",4,"feb",4.0910646070265,6.63830269816628
91191,"D",5,"feb",4.23239375982297,6.84537373055909
14694,"D",2,"feb",5.80280270508917,7.26596642478571
15039,"D",0,"mrt",4.16275783168157,6.08206336291171
96179,"D",2,"feb",NA,NA
96693,"D",5,"jan",4.62385164096709,7.11940641088678
19187,"D",5,"jan",3.34509804001426,5.86361197989214
14924,"D",5,"jan",3.45424250943932,6.17024585307412
74795,"D",5,"jan",3.10205999132796,5.85793484700045
15099,"D",5,"jan",3.57918124604763,6.05990662503611
94158,"D",5,"jan",3.54139268515823,6.35369821177617
91285,"D",2,"feb",5.10530504614111,7.03731527311201
14758,"D",2,"feb",5.00785587169583,7.12283547952152
32533,"D",5,"jan",3.40308998699194,5.7718416065365
14698,"D",4,"feb",3.67609125905568,6.08206336291171
51982,"D",3,"feb",3.40308998699194,5.48227123303957
96386,"D",5,"jan",3.19897000433602,5.35733249643127
14823,"D",2,"feb",5.34695532501982,6.97654180902743
14781,"D",0,"mrt",6.38143320574643,7.5
24047,"D",4,"feb",3.19897000433602,5.18124123737559
91270,"D",5,"jan",3.80102999566398,6.18663626926229
14611,"D",4,"feb",3.27815125038364,5.58278537031645
14685,"D",6,"jan",3.77875360095283,6.0092025223311
96056,"D",5,"jan",3.61394335230684,6.56781451116184
14811,"D",3,"feb",4.56818586174616,6.75815819334079
32547,"D",0,"mrt",5.38705437805096,7.23933496019608
95975,"D",5,"jan",4.64301480025409,7.02504480703685
36456,"D",4,"feb",3.45424250943932,6.00650503240487
93962,"D",5,"jan",4.93296929087441,6.6274287778516
14919,"D",4,"feb",3.34509804001426,6.25204844781944
75099,"D",4,"feb",5.80311351977212,7.1941662959332
50629,"D",2,"feb",2.80102999566398,5.46848294855393
91186,"D",5,"jan",3.54139268515823,6.06229286445647
96552,"D",4,"feb",4.1232492903979,6.73779499327392
91191,"D",5,"feb",4.18124123737559,6.92258983985148
14694,"D",2,"feb",5.85121245657256,7.27356704892606
15039,"D",0,"mrt",3.10205999132796,5.88201704257487
96179,"D",2,"feb",NA,NA
96693,"D",5,"jan",3.73044892137827,6.34073323461181
19187,"D",5,"jan",3.40308998699194,6.32542611776782
84227,"B",1,"feb",3.27815125038364,6.21933128698373
84690,"B",1,"feb",2.97712125471966,5.81597034545692
84534,"B",4,"feb",3.27815125038364,6.2160033436348
84541,"B",5,"feb",4.15321251377534,7.10691852594829
84581,"B",4,"feb",2.97712125471966,6.16086547800387
84668,"B",5,"jan",3.45424250943932,6.79136885045158
84451,"B",1,"feb",3.34509804001426,6.49563519459755
49864,"B",5,"jan",3.19897000433602,6.4329808219232
84669,"B",4,"feb",3.19897000433602,6.31690383937566
84204,"B",5,"jan",3.19897000433602,6.45472479097906
84676,"B",4,"feb",3.19897000433602,6.45568775031351
49923,"B",5,"jan",3.5,6.27597433112937
84711,"B",4,"feb",4.54139268515823,6.9519398693651
49710,"B",4,"feb",5.52799421310845,7.5
84670,"B",4,"feb",4.38649072517248,6.40525604874845
84500,"B",6,"jan",4.07978359661681,6.69284611518884
84599,"B",4,"feb",4.20757017609794,6.80984300471607
49953,"B",6,"jan",3.93136376415899,6.7087100199064
84643,"B",1,"feb",6.23054865408592,7.5
30391,"B",4,"feb",3.54139268515823,6.11384182187607
84643,"B",2,"feb",6.24358225682003,7.5
84261,"B",4,"feb",3.5,6.62548126570059
49500,"B",5,"feb",3.34509804001426,6.0910646070265
49808,"B",5,"jan",3.19897000433602,6.08206336291171
84105,"B",2,"feb",3.54139268515823,6.62839926871781
84506,"B",1,"feb",3.5,6.21767050300226
49879,"B",4,"feb",3.19897000433602,6.09217675739587
84387,"B",1,"feb",4.62057393120585,7.14305768375145
84153,"B",5,"feb",4.29934054945358,7.14137494519213
84720,"B",4,"feb",3.34509804001426,5.84439227368511
84093,"B",3,"feb",5.60435930716591,7.5
49956,"B",5,"jan",3.67609125905568,6.37157293554588
29979,"B",5,"jan",4.01851393987789,6.75285303097989
84115,"B",5,"feb",3.54139268515823,6.05870857053317
84227,"B",1,"feb",3.19897000433602,6.13648789635337
84690,"B",1,"feb",3.19897000433602,6.09439255037543
84534,"B",4,"feb",3.19897000433602,6.28604121024255
84541,"B",5,"feb",3.67609125905568,6.79534714833362
84581,"B",4,"feb",3.54139268515823,6.48497712641549
84668,"B",5,"jan",3.19897000433602,6.84966598409663
84451,"B",1,"feb",3.34509804001426,6.1170003411209
49864,"B",5,"jan",3.10205999132796,6.50987563371216
84669,"B",4,"feb",3.34509804001426,6.29169064902012
84204,"B",5,"jan",3.10205999132796,6.10959440922522
84676,"B",4,"feb",3.61394335230684,6.59342168516223
49923,"B",5,"jan",3.57918124604763,6.40525604874845
84711,"B",4,"feb",NA,5.38649072517248
49710,"B",4,"feb",4.71218760440396,6.33695673705955
84670,"B",4,"feb",4.20757017609794,6.43145787068901
84500,"B",6,"jan",3.99136169383427,6.84044411484012
84599,"B",4,"feb",3.77875360095283,6.43196611472817
49953,"B",6,"jan",3.80102999566398,6.52938377768521
84463,"B",4,"feb",3.84242268082221,6.55115252244738
30391,"B",4,"feb",3.45424250943932,5.8541084391474
84643,"B",4,"feb",3.19897000433602,6.30685802951882
84261,"B",4,"feb",3.5,6.555378331375
49500,"B",5,"feb",5.06584781867352,6.75815819334079
49808,"B",5,"jan",NA,6.59864372581706
84105,"B",2,"feb",4.3750612633917,7.13618689519872
84506,"B",1,"feb",3.5,6.41592721169712
49879,"B",4,"feb",3.54139268515823,6.23639650227664
84387,"B",1,"feb",3.88021124171161,6.85774432518038
84153,"B",5,"feb",4.18124123737559,7.23431968085901
84720,"B",4,"feb",NA,NA
84093,"B",3,"feb",4.06820172406699,6.46189547366785
49956,"B",5,"jan",3.45424250943932,6.46520170102591
29979,"B",5,"jan",4.1232492903979,6.5948203803548
84115,"B",5,"feb",3.34509804001426,6.30888586735981
84797,"C",3,"feb",3.45424250943932,6.69173039336286
23795,"C",3,"feb",3.82221929473392,6.49956548822598
61832,"C",3,"feb",3.27815125038364,6.60653085382238
39671,"C",3,"feb",3.34509804001426,5.91161970596323
94488,"C",3,"feb",3.19897000433602,5.66136800223498
60512,"C",3,"feb",3.57918124604763,6.18394713075151
39865,"C",2,"feb",3.99136169383427,6.7895889525426
40000,"C",3,"feb",3.40308998699194,6.32020145948564
24084,"C",4,"feb",3.10205999132796,5.97275644931721
94409,"C",4,"feb",3.34509804001426,6.3733206018154
61979,"C",3,"feb",3.54139268515823,6.30345711564841
61968,"C",3,"feb",3.10205999132796,5.63672056715641
39615,"C",4,"feb",3.73044892137827,6.43196611472817
62368,"C",3,"feb",2.80102999566398,6.43851972517649
60632,"C",3,"feb",3.45424250943932,6.66672605558005
61111,"C",3,"feb",3.40308998699194,5.99692964807322
84890,"C",3,"feb",2.80102999566398,6.33758843823551
23990,"C",3,"feb",3.40308998699194,6.55842602445701
62324,"C",3,"feb",3.40308998699194,6.75017594808392
84905,"C",3,"feb",3.91497334797082,6.55461305455689
61708,"C",3,"feb",4.26342799356294,6.9782778319196
94397,"C",3,"feb",3.75527250510331,6.36923171973098
84937,"C",3,"feb",3.40308998699194,6.43751789201735
24687,"C",3,"feb",3.40308998699194,6.51786771896351
50875,"C",3,"feb",3.67609125905568,6.38874096068289
23826,"C",3,"feb",2.80102999566398,6.33569057149243
56655,"C",3,"feb",3.57918124604763,5.94404479591808
60836,"C",3,"feb",3.19897000433602,5.92975228000241
24528,"C",3,"feb",4.29239168949825,6.98911436937892
84779,"C",3,"feb",3.19897000433602,6.51199311465926
61918,"C",2,"feb",3.91497334797082,6.04530711646582
52008,"C",3,"feb",3.89794000867204,6.96538285144842
60758,"C",3,"feb",4.52118929906994,6.94466923093852
69180,"C",3,"feb",NA,5.06820172406699
84797,"C",3,"feb",3.54139268515823,6.8023309286844
23795,"C",3,"feb",3.84242268082221,6.76951294421792
61832,"C",3,"feb",3.19897000433602,6.38024177589548
39671,"C",3,"feb",3.34509804001426,5.94715803134222
94488,"C",3,"feb",3.5,6.1063813651106
60512,"C",3,"feb",3.57918124604763,6.43196611472817
39865,"C",2,"feb",3.93136376415899,6.83845649360461
40000,"C",3,"feb",3.73044892137827,6.13144376901317
24084,"C",4,"feb",2.97712125471966,5.81175386105575
94409,"C",4,"feb",3.10205999132796,6.16086547800387
61979,"C",3,"feb",3.91497334797082,6.69340290306242
61968,"C",3,"feb",3.34509804001426,5.59691001300806
39615,"C",4,"feb",3.54139268515823,6.40525604874845
62368,"C",3,"feb",2.80102999566398,6.31424759573192
60632,"C",3,"feb",3.45424250943932,6.72245633667925
61111,"C",3,"feb",3.70411998265593,6.0910646070265
84890,"C",3,"feb",2.80102999566398,6.18033551341456
23990,"C",3,"feb",3.54139268515823,6.62221587827283
62324,"C",3,"feb",4.26342799356294,7.15001595247184
84905,"C",3,"feb",3.80102999566398,6.29028516403324
61708,"C",3,"feb",4.19019608002851,7.01174971134498
94397,"C",3,"feb",3.77875360095283,6.46236933567002
84937,"C",3,"feb",3.40308998699194,6.45712819767681
24687,"C",3,"feb",3.40308998699194,6.43851972517649
50875,"C",3,"feb",5.63022054340885,7.4756155979669
23826,"C",3,"feb",3.57918124604763,6.5111473607758
56655,"C",3,"feb",3.34509804001426,6.08771096501891
60836,"C",3,"feb",3.19897000433602,6.12013605497376
24528,"C",3,"feb",4.76245108973043,7.08905553105234
84779,"C",3,"feb",3.27815125038364,6.51494034979294
61918,"C",2,"feb",4.01851393987789,6.38536122003151
52008,"C",3,"feb",4.29239168949825,7.05942779975949
60758,"C",3,"feb",4.54532297878666,6.95999525604739
69180,"C",3,"feb",NA,NA
85560,"A",-2,"mrt",5.86891356810342,7.5
54597,"A",-4,"apr",NA,NA
54561,"A",-3,"apr",NA,NA
45231,"A",-3,"apr",5.36153441085904,7.42153041350124
85845,"A",1,"mrt",4.58635983067475,6.83061666729444
10281,"A",-3,"apr",6.23064431830985,7.5
10290,"A",-3,"mrt",NA,NA
85554,"A",-3,"apr",NA,NA
10463,"A",-4,"apr",NA,NA
10434,"A",-3,"apr",NA,6.67026171539496
85562,"A",-3,"apr",3.45424250943932,6.63893394025692
10227,"A",-3,"mrt",NA,NA
10256,"A",-4,"apr",NA,NA
10417,"A",-3,"apr",3.45424250943932,5.89093510710338
85781,"A",-3,"apr",NA,NA
10375,"A",-4,"apr",5.95589819719185,7.45395288323192
10311,"A",-3,"apr",4.13346845557959,6.9291060083327
10377,"A",-4,"apr",4.90823996531185,7.15934563574618
10218,"A",-2,"mrt",3.61394335230684,6.73904909314019
10239,"A",-3,"mrt",NA,NA
54556,"A",-3,"apr",NA,NA
10286,"A",-2,"mrt",NA,NA
85839,"A",1,"mrt",4.10205999132796,6.4434945159061
85744,"A",-3,"apr",NA,NA
10323,"A",-3,"apr",NA,NA
10298,"A",-2,"mrt",NA,NA
10251,"A",-3,"mrt",NA,NA
